date,open,high,low,close,volume
2023-02-08,163.3,164.56,162.8995,163.61,6054697
2023-02-09,163.63,164.795,161.07,161.4,7949544
2023-02-10,161.77,162.79,161.35,162.15,7028039
2023-02-13,161.33,162.82,161.15,162.75,6414709
2023-02-14,162.74,162.9699,161.76,162.04,6316011
2023-02-15,161.95,161.98,159.29,159.37,12633301
2023-02-16,159.075,159.65,157.92,158.24,11176958
2023-02-17,157.02,161.11,156.62,160.39,12401926
2023-02-21,159.65,160.35,157.89,158.0,9423860
2023-02-22,158.5,158.85,157.37,157.78,9820240
2023-02-23,157.71,158.585,156.67,157.73,9385092
2023-02-24,156.65,156.85,155.21,155.97,8689726
2023-02-27,156.45,156.9,155.08,155.63,7267122
2023-02-28,154.98,155.27,153.04,153.26,9062342
2023-03-01,153.01,153.24,151.91,152.57,6766972
2023-03-02,151.75,152.76,151.231,152.45,8765070
2023-03-03,153.37,154.12,152.84,154.02,5747158
2023-03-06,154.66,155.73,154.565,155.56,8148207
2023-03-07,156.09,156.25,153.35,154.09,7457731
2023-03-08,153.98,154.1955,152.48,152.96,6230522
2023-03-09,153.46,153.6,150.71,151.24,7439367
2023-03-10,151.86,153.49,151.1,151.61,8504316
2023-03-13,152.09,155.91,151.57,153.06,10799575
2023-03-14,153.28,154.03,151.9,153.92,8421189
2023-03-15,152.84,154.89,152.5259,154.35,7757686
2023-03-16,153.45,154.365,152.605,154.03,7606079
2023-03-17,154.48,154.9499,152.3,152.38,20540668
2023-03-20,152.47,154.075,152.38,153.89,7128958
2023-03-21,154.0,154.13,152.17,153.89,8376843
2023-03-22,153.85,154.06,151.03,151.05,7943526
2023-03-23,151.175,151.69,150.11,151.13,9051510
2023-03-24,151.48,152.76,150.83,152.65,5696845
2023-03-27,154.2,154.54,153.11,153.3,6772282
2023-03-28,152.39,153.45,151.725,151.82,6115293
2023-03-29,152.24,153.38,152.07,153.31,6012030
2023-03-30,153.58,153.8,152.81,153.43,4555905
2023-03-31,153.79,155.19,153.24,155.0,9890047
2023-04-03,154.95,157.01,153.94,156.85,6841888
2023-04-04,156.97,158.97,156.59,158.49,8314527
2023-04-05,164.37,165.66,162.76,165.61,16704181
2023-04-06,165.99,167.23,164.8,165.15,9615407
2023-04-10,164.63,164.84,163.64,164.32,5353951
2023-04-11,164.42,165.28,164.0401,164.27,5903824
2023-04-12,163.94,164.84,163.1,163.92,5764240
2023-04-13,164.18,166.33,163.805,166.11,5640617
2023-04-14,165.97,166.115,164.06,165.84,7225127
2023-04-17,165.735,166.24,164.94,165.67,8034884
2023-04-18,164.25,164.69,159.65,161.01,14571485
2023-04-19,161.99,162.68,161.17,162.53,6752006
2023-04-20,162.43,163.82,160.96,163.58,9498768
2023-04-21,164.44,164.97,161.97,162.69,7014214
2023-04-24,162.69,163.805,161.87,163.68,5278892
2023-04-25,164.31,165.35,164.155,165.18,6263103
2023-04-26,164.09,164.39,162.24,162.62,5442652
2023-04-27,162.9,163.4067,162.13,163.0,5739700
2023-04-28,162.81,163.76,162.5566,163.7,6024864
2023-05-01,163.6,164.298,162.24,163.6,4893426
2023-05-02,164.34,165.48,163.555,165.03,7541724
2023-05-03,165.55,166.18,162.51,162.87,5937170
2023-05-04,162.68,162.9,161.25,162.13,5127992
2023-05-05,162.84,163.13,161.69,162.68,5194461
2023-05-08,161.99,162.57,161.34,162.31,4994929
2023-05-09,161.75,162.13,160.79,161.05,5520642
2023-05-10,161.2,161.97,160.06,161.65,6756629
2023-05-11,161.83,162.19,159.3901,160.99,5867620
2023-05-12,161.36,161.56,160.01,160.78,3904327
2023-05-15,160.8,161.03,158.94,159.55,5104486
2023-05-16,159.06,160.25,158.53,159.34,5599505
2023-05-17,159.79,160.055,157.77,158.99,6840687
2023-05-18,158.66,158.93,157.56,158.48,5172966
2023-05-19,158.59,159.9344,158.14,158.91,6527141
2023-05-22,158.0,159.14,156.78,156.87,5675927
2023-05-23,157.1,158.27,156.37,156.81,5793009
2023-05-24,157.08,157.14,155.92,156.66,5015148
2023-05-25,156.05,156.29,153.72,154.41,6886056
2023-05-26,154.69,155.275,154.2,154.35,6845396
2023-05-30,153.97,155.38,153.32,154.37,5593080
2023-05-31,154.695,155.69,153.85,155.06,10598694
2023-06-01,154.54,155.04,153.15,154.54,7901348
2023-06-02,154.72,157.31,154.09,156.97,7659721
2023-06-05,156.75,158.64,156.75,158.32,6430500
2023-06-06,159.58,159.61,157.4,158.18,5073642
2023-06-07,158.1,158.8,157.44,158.52,6504285
2023-06-08,158.5,160.42,157.82,160.26,5818952
2023-06-09,160.42,160.725,159.465,160.01,6264779
2023-06-12,160.0,160.25,158.73,159.9,6511261
2023-06-13,159.73,160.84,159.15,160.74,6066788
2023-06-14,161.6,162.08,160.98,161.56,6699139
2023-06-15,162.05,163.91,161.43,163.73,7138314
2023-06-16,164.48,164.99,163.87,164.23,13426606
2023-06-20,164.26,165.31,163.81,164.13,7996117
2023-06-21,163.58,164.92,162.69,163.88,7177549
2023-06-22,163.9,165.72,163.79,165.62,5486186
2023-06-23,166.11,166.27,165.03,165.48,9450724
2023-06-26,164.98,164.98,161.33,163.63,6978804
2023-06-27,163.68,163.88,162.44,163.29,4927711
2023-06-28,163.2,163.2,161.91,162.96,6780435
2023-06-29,162.64,164.32,162.23,164.1,4547514
2023-06-30,164.86,165.94,164.35,165.52,7580141
2023-07-03,164.34,164.39,162.96,163.35,4033713
2023-07-05,162.99,163.92,162.73,162.81,7225523
2023-07-06,162.25,162.37,161.0,161.6,6333687
2023-07-07,160.47,161.04,159.2,159.25,7022226
2023-07-10,159.43,160.3,159.0,159.51,5739364
2023-07-11,159.13,160.3,157.6,158.63,6606956
2023-07-12,158.94,158.94,157.88,158.08,6940442
2023-07-13,158.0,159.13,157.41,158.81,6401743
2023-07-14,159.18,160.225,158.98,159.87,5362237
2023-07-17,159.75,159.87,158.15,159.07,5488030
2023-07-18,159.07,160.89,158.19,159.06,6332509
2023-07-19,157.91,160.41,157.33,158.74,7522557
2023-07-20,161.94,169.14,161.3,168.38,21892881
2023-07-21,168.18,170.82,168.18,170.19,12079999
2023-07-24,171.5,173.82,170.99,171.08,15155446
2023-07-25,170.45,172.68,169.75,172.39,13790053
2023-07-26,172.0,173.85,171.4,172.72,14288173
2023-07-27,172.18,174.29,172.04,173.69,12446386
2023-07-28,174.0,175.36,173.23,174.48,14138839
2023-07-31,169.69,170.22,166.71,167.53,22632720
2023-08-01,166.365,169.09,166.06,168.89,15811545
2023-08-02,168.85,171.24,168.85,169.91,14599264
2023-08-03,169.95,171.32,169.67,170.64,17425230
2023-08-04,170.34,172.68,167.89,169.04,23415053
2023-08-07,169.49,173.34,169.36,173.1,17736444
2023-08-08,172.99,173.55,171.39,173.18,27378701
2023-08-09,173.0,174.25,172.05,173.07,42974372
2023-08-10,174.0,175.97,171.64,172.17,48213840
2023-08-11,172.48,173.95,171.62,173.85,45905612
2023-08-14,173.52,175.6,171.75,173.44,64036947
2023-08-15,172.8,174.56,172.14,172.94,88924923
2023-08-16,172.53,174.73,172.13,172.39,85594288
2023-08-17,172.86,175.39,172.76,174.01,70904183
2023-08-18,173.17,173.99,171.31,172.49,49631742
2023-08-21,169.69,169.85,165.96,167.35,151319484
2023-08-22,166.86,167.84,165.41,166.02,56835372
2023-08-23,165.9,166.5,163.47,164.53,119011431
2023-08-24,164.03,166.67,163.86,165.09,70755064
2023-08-25,164.3,167.78,164.06,166.25,18185517
2023-08-28,165.0,166.21,163.165,164.29,18457993
2023-08-29,164.87,165.68,162.77,164.31,12208612
2023-08-30,165.11,165.83,163.68,163.73,9939097
2023-08-31,163.37,163.57,161.279,161.68,15332999
2023-09-01,161.42,162.48,160.015,160.48,8610052
2023-09-05,160.56,161.97,160.28,160.68,9019777
2023-09-06,159.84,160.0,157.35,158.01,9753833
2023-09-07,159.14,161.06,158.98,160.03,9931811
2023-09-08,159.59,160.68,159.19,160.56,6958201
2023-09-11,161.06,162.69,160.45,162.66,6309295
2023-09-12,162.22,163.925,161.53,163.58,6045756
2023-09-13,163.76,164.95,163.0,163.99,7397520
2023-09-14,164.68,165.27,163.44,163.74,7758552
2023-09-15,163.98,164.82,161.21,161.45,13392074
2023-09-18,162.12,163.145,160.75,162.47,5789146
2023-09-19,162.25,162.85,161.38,162.2,5550851
2023-09-20,162.19,163.5354,161.66,162.91,3837595
2023-09-21,162.57,163.5,161.59,161.66,4526772
2023-09-22,161.3,161.4,160.25,160.5,4977354
2023-09-25,160.07,160.36,158.73,160.26,6722584
2023-09-26,159.81,160.08,158.86,159.02,4904860
2023-09-27,158.58,158.76,155.255,157.11,10210686
2023-09-28,157.5,157.96,156.22,156.88,7861879
2023-09-29,157.37,157.6,155.35,155.75,7680711
2023-10-02,155.42,155.42,153.32,155.15,7259935
2023-10-03,154.68,155.495,153.89,155.34,5741035
2023-10-04,155.57,155.93,154.57,155.52,4955308
2023-10-05,156.27,158.0399,156.07,157.14,5993541
2023-10-06,157.08,158.3,156.59,157.64,5802226
2023-10-09,157.18,158.88,157.09,158.54,4414322
2023-10-10,158.38,159.27,157.9,158.36,5273531
2023-10-11,158.46,159.05,156.04,156.18,6922907
2023-10-12,155.92,156.5599,155.0663,156.33,5792419
2023-10-13,156.73,157.36,156.05,156.85,5360347
2023-10-16,157.82,158.25,156.84,157.53,6408142
2023-10-17,155.98,158.9499,154.6085,156.09,12244374
2023-10-18,155.41,155.95,152.05,152.73,9097348
2023-10-19,151.67,153.1093,150.15,152.32,7733790
2023-10-20,152.74,153.87,152.33,153.0,7206976
2023-10-23,152.86,153.5,151.21,151.39,5873981
2023-10-24,150.75,151.96,150.13,151.23,6155269
2023-10-25,151.24,152.17,150.23,151.57,5880816
2023-10-26,151.97,151.97,148.88,149.0,7612507
2023-10-27,148.49,148.66,144.95,145.6,11385751
2023-10-30,146.09,147.24,146.0,147.03,8205509
2023-10-31,147.54,148.545,146.6416,148.34,7577017
2023-11-01,149.19,149.76,148.46,148.69,5732973
2023-11-02,147.71,150.4,147.54,150.24,5349097
2023-11-03,151.21,152.27,150.145,151.34,4926765
2023-11-06,151.78,152.425,151.37,151.7,4851421
2023-11-07,151.93,152.25,150.68,150.9,4840590
2023-11-08,151.35,151.83,150.34,150.35,5460167
2023-11-09,150.5,150.5,147.26,147.42,6973598
2023-11-10,148.25,148.5,145.64,147.25,6931611
2023-11-13,147.25,147.9,146.65,147.63,5889367
2023-11-14,147.64,148.54,146.97,147.66,6713647
2023-11-15,147.35,149.42,147.27,148.8,6729120
2023-11-16,149.5,150.17,148.64,150.1,6875566
2023-11-17,150.55,150.785,149.065,149.79,7025544
2023-11-20,147.91,150.4,147.54,149.91,8860472
2023-11-21,150.1,151.29,149.61,151.12,5916344
2023-11-22,151.63,152.04,150.39,150.82,4635503
2023-11-24,150.86,152.6794,150.86,152.5,3351448
2023-11-27,152.29,152.32,150.97,151.28,6449740
2023-11-28,151.4,151.81,150.84,151.63,5909044
2023-11-29,151.33,152.2,151.07,152.11,5190026
2023-11-30,152.26,155.14,151.92,154.66,12481867
2023-12-01,156.44,158.46,155.47,158.38,10342901
2023-12-04,158.0,160.02,158.0,158.88,8920279
2023-12-05,158.8,159.63,158.22,158.55,7268151
2023-12-06,158.52,158.6592,156.17,156.62,6552267
2023-12-07,156.58,156.58,154.71,155.4,6532388
2023-12-08,155.42,155.85,153.84,154.42,6254673
2023-12-11,154.5,155.48,154.35,155.06,6090360
2023-12-12,155.0,155.32,153.65,155.07,5324406
2023-12-13,153.66,155.94,151.77,155.79,10764575
2023-12-14,156.47,157.16,155.0474,156.87,9240800
2023-12-15,155.49,156.69,153.76,155.16,21727754
2023-12-18,155.21,156.44,154.76,155.44,7231383
2023-12-19,155.3,156.5,154.94,156.46,6439085
2023-12-20,156.54,156.66,153.11,153.27,7008313
2023-12-21,153.69,155.13,153.3,154.84,4598843
2023-12-22,155.25,156.53,155.02,155.46,3798865
2023-12-26,155.0,156.35,154.85,156.14,4170190
2023-12-27,155.5,156.52,155.42,156.35,5233781
2023-12-28,156.0,157.24,155.99,156.58,4377535
2023-12-29,156.51,156.9,155.98,156.74,4313691
2024-01-02,156.93,161.6393,156.79,159.97,9622108
2024-01-03,160.64,161.44,159.8,160.97,8231987
2024-01-04,161.59,161.98,160.42,160.63,6766641
2024-01-05,160.5,161.34,159.47,161.13,5101039
2024-01-08,161.1,161.66,159.61,161.53,6569810
2024-01-09,161.63,163.28,160.595,161.63,6357014
2024-01-10,161.825,162.62,161.2,161.87,4945088
2024-01-11,162.07,162.199,160.78,161.15,4946015
2024-01-12,161.84,162.47,161.69,162.39,4496942
2024-01-16,161.57,162.25,160.18,160.52,6923174
2024-01-17,160.25,161.3,159.87,160.43,5072104
2024-01-18,160.0,161.37,159.69,161.21,5368502
2024-01-19,161.15,161.9226,160.28,161.68,7071320
2024-01-22,162.0,163.58,161.34,162.47,6824156
2024-01-23,159.66,160.5075,156.91,159.81,9149777
2024-01-24,159.75,160.6,158.16,158.96,6586273
2024-01-25,159.0,159.62,158.47,159.56,5478898
2024-01-26,160.43,160.74,159.3601,159.5,5591930
2024-01-29,159.01,160.0699,158.96,159.36,6483190
2024-01-30,159.35,159.76,158.13,158.77,7200538
2024-01-31,160.4,160.62,158.67,158.9,8257029
2024-02-01,158.16,158.49,157.05,158.36,8012122
2024-02-02,157.97,158.31,155.94,156.61,8295916
2024-02-05,156.61,156.89,155.34,155.8,9121808
2024-02-06,155.83,158.73,155.6,158.06,9230611
2024-02-07,157.8,159.37,157.69,157.98,8690294
2024-02-08,157.34,157.34,155.31,156.4,9754960
2024-02-09,156.27,157.2,155.67,156.76,6529202
2024-02-12,156.58,158.41,156.35,157.85,6701508
2024-02-13,157.64,158.45,155.75,156.47,8621022
2024-02-14,156.35,156.46,154.84,155.74,9098805
2024-02-15,155.98,158.475,155.89,157.92,7462529
2024-02-16,156.6,157.255,155.67,156.55,8540961
2024-02-20,156.56,158.61,156.44,157.86,9501742
2024-02-21,158.02,158.69,157.1312,158.68,7473300
2024-02-22,158.98,160.74,157.77,160.45,8065010
2024-02-23,160.88,162.25,160.16,161.84,6725963
2024-02-26,161.8,162.01,160.57,160.79,5465417
2024-02-27,160.34,161.04,159.64,160.98,5078650
2024-02-28,161.0,161.61,160.29,161.55,6071076
2024-02-29,162.0,162.19,160.94,161.38,9849270
2024-03-01,161.83,162.57,161.09,162.12,5670135
2024-03-04,161.32,161.61,158.27,159.84,8533083
2024-03-05,160.62,161.24,159.2,159.97,8298182
2024-03-06,159.46,160.93,159.22,159.34,5773683
2024-03-07,160.0,160.36,158.24,158.87,5188726
2024-03-08,158.87,160.39,158.425,159.52,5283951
2024-03-11,159.49,161.32,158.88,161.23,4613404
2024-03-12,161.58,163.11,161.13,162.74,8010330
2024-03-13,162.53,162.68,159.81,161.1,6183789
2024-03-14,160.94,161.54,158.69,159.21,6940154
2024-03-15,158.06,159.19,157.1,158.18,13165500
2024-03-18,158.57,158.69,156.5,156.76,6602255
2024-03-19,156.67,156.86,155.66,156.21,7840624
2024-03-20,155.7,156.44,155.21,155.76,5982304
2024-03-21,155.59,156.95,155.1,155.75,5915777
2024-03-22,155.69,156.36,155.11,155.23,7248622
2024-03-25,155.4,155.9836,154.9,155.22,7498100
2024-03-26,155.61,156.23,154.76,155.77,6864099
2024-03-27,155.99,158.22,155.44,157.96,8461600
2024-03-28,158.2,159.14,158.11,158.19,6181503
2024-04-01,157.72,158.15,156.77,157.78,4078511
2024-04-02,156.57,157.83,155.95,157.73,5958536
2024-04-03,157.79,158.05,154.25,154.26,8031185
2024-04-04,155.31,155.5,152.41,152.5,6889902
2024-04-05,152.03,153.01,151.61,152.39,6633648
2024-04-08,151.99,153.035,151.56,151.59,5885786
2024-04-09,151.55,152.5301,150.94,152.29,6123911
2024-04-10,151.53,151.82,149.76,150.2,6809519
2024-04-11,150.8,150.87,148.39,148.79,8374434
2024-04-12,148.06,149.065,147.15,147.52,7100178
2024-04-15,148.37,149.49,147.37,147.59,8502266
2024-04-16,145.01,146.25,143.39,144.45,12774859
2024-04-17,145.0,145.41,143.54,144.77,9378059
2024-04-18,144.98,145.8,143.13,145.74,9887704
2024-04-19,146.15,148.13,144.54,147.91,9750751
2024-04-22,148.51,150.27,147.3,149.12,10118694
2024-04-23,149.86,150.49,148.2,149.56,10110442
2024-04-24,148.14,148.99,146.86,148.53,9756259
2024-04-25,149.37,149.58,146.33,146.82,7642732
2024-04-26,146.7,147.175,145.95,146.14,6182982
2024-04-29,146.14,147.22,145.985,146.82,6461588
2024-04-30,146.88,146.88,144.53,144.59,8817719
2024-05-01,148.735,151.85,147.62,151.18,14473711
2024-05-02,152.04,152.33,149.14,149.92,8459796
2024-05-03,149.89,149.89,147.82,149.27,6532718
2024-05-06,149.87,150.05,147.91,148.58,5042757
2024-05-07,149.38,149.73,148.45,148.72,7333730
2024-05-08,149.12,149.73,148.7,148.95,7735148
2024-05-09,148.98,150.1,148.89,149.85,6546153
2024-05-10,150.0,150.09,149.19,149.91,5710566
2024-05-13,150.04,152.0,149.705,151.22,5628467
2024-05-14,151.85,152.21,150.7,151.38,8254171
2024-05-15,151.82,152.95,151.3,152.67,5547955
2024-05-16,153.0,154.38,152.33,154.28,7590959
2024-05-17,154.86,154.86,153.7129,154.64,6521794
2024-05-20,153.1,153.39,151.26,151.27,7742280
2024-05-21,151.78,152.585,150.785,151.24,5492354
2024-05-22,150.84,154.08,150.32,153.5,6609788
2024-05-23,152.75,152.84,149.375,149.7,8000422
2024-05-24,149.53,149.8139,146.76,146.97,9520576
2024-05-28,146.79,146.79,144.1502,144.38,10499829
2024-05-29,143.82,145.415,143.71,144.44,8263810
2024-05-30,144.62,145.61,144.02,145.28,8491111
2024-05-31,145.57,147.48,145.19,146.67,14621203
2024-06-03,147.25,148.9,146.77,147.74,7329241
2024-06-04,147.48,148.31,146.19,147.8,8876441
2024-06-05,147.97,147.99,145.855,145.97,5891299
2024-06-06,145.5,147.0,144.66,146.42,5016301
2024-06-07,146.68,148.3,146.34,147.08,5111626
2024-06-10,146.53,147.56,145.6,147.13,5751309
2024-06-11,146.81,147.16,145.44,146.76,5661236
2024-06-12,147.06,147.21,144.78,145.41,6180493
2024-06-13,145.07,146.0,143.88,145.45,6840374
2024-06-14,145.14,145.97,144.48,145.54,4075342
2024-06-17,145.02,146.43,144.74,145.95,6666583
2024-06-18,145.96,146.39,145.265,145.65,6156572
2024-06-20,145.27,148.08,145.01,147.78,8749717
2024-06-21,147.89,149.08,147.37,148.75,15176869
2024-06-24,149.0,149.7199,148.17,149.12,6914671
2024-06-25,149.18,149.2,146.94,147.19,6620303
2024-06-26,146.2,147.19,145.78,146.82,5267809
2024-06-27,146.8,147.36,144.84,145.8,5739246
2024-06-28,146.04,147.07,145.65,146.16,10495735
2024-07-01,146.07,148.7,145.6201,146.44,5144443
2024-07-02,146.43,147.15,145.74,146.03,5491962
2024-07-03,146.2,146.65,144.74,145.69,3246157
2024-07-05,145.77,146.55,144.5,146.48,4888535
2024-07-08,146.4,147.22,145.25,145.48,5260229
2024-07-09,145.67,147.13,145.18,147.05,5892187
2024-07-10,147.26,149.47,146.68,149.43,6093187
2024-07-11,149.58,150.58,148.64,149.7,6352109
2024-07-12,150.0,150.88,149.24,149.88,5336394
2024-07-15,150.08,150.25,148.87,149.24,6711354
2024-07-16,149.69,151.08,149.16,151.01,6469582
2024-07-17,151.55,157.49,151.415,156.58,13801429
2024-07-18,155.6,157.07,154.62,155.42,10166247
2024-07-19,156.51,156.51,154.12,154.69,7398036
2024-07-22,154.77,155.11,153.59,154.24,6840609
2024-07-23,153.31,153.5,151.57,152.35,6261870
2024-07-24,152.76,156.41,152.33,156.28,7168217
2024-07-25,156.48,160.58,156.0,159.64,10019578
2024-07-26,159.75,161.58,159.4724,160.64,8356878
2024-07-29,159.97,160.0,158.05,158.56,5625204
2024-07-30,158.54,161.55,158.36,161.33,6545677
2024-07-31,159.85,160.35,157.74,157.85,8293239
2024-08-01,158.48,160.81,157.71,160.76,7213419
2024-08-02,161.9,164.85,161.0,164.14,11280357
2024-08-05,163.795,165.78,160.58,161.25,12032209
2024-08-06,161.05,161.48,158.94,158.97,7607144
2024-08-07,158.87,160.615,158.19,158.9,5993028
2024-08-08,158.57,160.7,158.03,160.22,5094830
2024-08-09,160.12,160.93,159.34,160.62,4579186
2024-08-12,160.97,161.7,158.71,159.88,7605419
2024-08-13,160.27,160.37,156.44,158.39,9711395
2024-08-14,157.83,159.55,157.4,158.48,5141249
2024-08-15,158.37,159.495,157.84,159.09,7237785
2024-08-16,159.14,159.94,158.18,159.39,5012774
2024-08-19,159.46,160.295,159.13,159.63,4408517
2024-08-20,160.0,160.93,159.67,160.16,7275133
2024-08-21,160.4,161.48,160.31,161.43,5019375
2024-08-22,162.0,162.49,160.79,162.35,6552142
2024-08-23,162.5,164.22,161.695,164.13,7093429
2024-08-26,164.17,165.71,163.54,164.61,6870622
2024-08-27,163.5,164.035,162.16,162.95,4388728
2024-08-28,163.0,165.0,162.71,163.92,5187198
2024-08-29,164.63,164.72,163.36,164.23,7390125
2024-08-30,164.12,165.98,163.81,165.86,7971017
2024-09-03,165.24,167.81,164.77,167.16,6956452
2024-09-04,167.81,168.85,166.04,167.36,6568082
2024-09-05,167.2,167.37,164.83,164.99,4600392
2024-09-06,165.18,165.9399,164.12,164.38,6016884
2024-09-09,164.84,167.405,164.47,166.61,7538233
2024-09-10,167.5,168.46,166.745,167.38,6559734
2024-09-11,166.79,166.79,164.09,164.82,5920165
2024-09-12,164.2,165.1,162.7101,164.64,4541046
2024-09-13,164.74,165.75,163.82,165.52,3693548
2024-09-16,166.36,167.25,165.78,166.99,5187887
2024-09-17,166.24,167.72,165.93,167.07,5066586
2024-09-18,166.63,168.35,165.74,166.15,4722765
2024-09-19,166.23,166.37,164.42,164.82,4956119
2024-09-20,164.3,164.87,163.55,164.16,11838967
2024-09-23,164.4,164.5,162.72,163.22,4671645
2024-09-24,162.79,163.49,161.55,162.78,6041561
2024-09-25,163.0,163.315,160.36,160.6,5420011
2024-09-26,160.24,161.54,160.02,161.39,6122231
2024-09-27,162.0,163.43,161.34,161.4,7553905
2024-09-30,161.57,162.18,160.68,162.06,6010407
2024-10-01,162.43,162.75,161.18,161.99,4408019
2024-10-02,161.51,162.12,160.65,161.17,4684472
2024-10-03,160.78,161.44,160.22,160.5,4791223
2024-10-04,159.63,160.5,158.775,160.29,5331694
2024-10-07,160.25,160.86,159.22,159.53,4265971
2024-10-08,159.49,160.245,158.95,159.69,4766250
2024-10-09,159.92,161.215,159.51,160.65,6047269
2024-10-10,161.36,161.39,159.995,160.51,4793889
2024-10-11,162.18,162.66,161.2,161.46,5253459
2024-10-14,161.4,162.14,160.9,161.6,5963961
2024-10-15,160.0,166.75,159.0,164.1,10547966
2024-10-16,164.0,164.99,162.64,164.28,5982291
2024-10-17,164.26,165.0,163.63,164.47,4798238
2024-10-18,164.89,165.2896,163.93,165.12,5908012
2024-10-21,165.1,165.25,162.31,162.83,6082736
2024-10-22,162.32,163.73,161.9,163.45,5680612
2024-10-23,162.82,166.0,162.42,165.86,7442026
2024-10-24,165.0,165.51,163.34,163.67,5386525
2024-10-25,163.68,163.92,160.61,160.88,6400449
2024-10-28,161.13,161.97,161.0,161.6,4842653
2024-10-29,161.46,162.17,160.06,160.09,5216879
2024-10-30,159.45,161.28,159.0302,160.61,5820530
2024-10-31,159.99,160.87,159.46,159.86,8613860
2024-11-01,160.58,161.06,159.88,160.13,5256652
2024-11-04,159.7,160.28,158.07,158.24,4644011
2024-11-05,157.67,158.59,156.35,158.35,6547074
2024-11-06,159.9,160.85,157.355,157.88,8926601
2024-11-07,158.47,158.75,156.51,156.73,7522812
2024-11-08,157.0,157.08,155.41,155.47,8926134
2024-11-11,155.62,157.58,154.91,155.04,7146759
2024-11-12,154.53,155.04,152.37,152.64,7181408
2024-11-13,152.5,153.51,151.4245,153.24,7162233
2024-11-14,153.18,153.5918,150.76,151.87,7716385
2024-11-15,150.9,154.43,150.9,154.0,11328515
2024-11-18,152.59,155.33,152.33,154.77,7514177
2024-11-19,153.945,153.99,152.05,153.0,8233678
2024-11-20,153.03,153.25,151.81,153.11,9061274
2024-11-21,153.62,156.06,152.81,155.5,10141056
2024-11-22,155.9,157.115,154.11,155.17,8265961
2024-11-25,155.17,157.035,155.14,155.78,12256242
2024-11-26,155.16,155.25,153.16,154.52,5683499
2024-11-27,154.63,156.63,154.6,155.4,4140444
2024-11-29,154.89,155.67,154.17,155.01,5687821
2024-12-02,154.75,155.0,153.9258,154.8,6946494
2024-12-03,154.8,154.8,152.305,152.36,8674415
2024-12-04,151.29,151.56,149.75,150.47,10333110
2024-12-05,150.0,150.38,148.95,149.52,7898098
2024-12-06,149.39,150.05,148.38,149.31,8389611
2024-12-09,149.29,150.89,148.44,149.6,8410303
2024-12-10,149.93,150.83,148.33,149.23,9398671
2024-12-11,148.5,148.5,146.37,146.64,13446656
2024-12-12,147.2,147.77,146.01,146.24,6176269
2024-12-13,145.66,146.93,145.04,146.62,8324900
2024-12-16,146.73,147.25,143.52,143.85,8732378
2024-12-17,143.84,146.66,143.71,146.41,10342958
2024-12-18,145.678,146.74,144.67,144.75,9336094
2024-12-19,144.14,145.22,143.37,143.58,9516653
2024-12-20,143.05,145.47,142.75,144.47,17702755
2024-12-23,144.63,145.33,143.45,145.27,8720824
2024-12-24,145.0,145.85,144.3325,145.85,3164071
2024-12-26,145.51,146.37,145.09,145.58,4656981
2024-12-27,144.87,146.6,144.68,145.05,5588306
2024-12-30,144.84,144.88,142.95,143.34,6268692
2024-12-31,143.76,144.67,143.3098,144.62,5811401
2025-01-02,145.23,145.77,143.78,144.02,6051330
2025-01-03,144.07,144.575,143.62,144.19,5879816
2025-01-06,143.51,144.815,142.93,143.66,7910493
2025-01-07,143.755,147.18,143.59,146.23,8422010
2025-01-08,145.49,145.59,141.44,142.27,11175552
2025-01-10,141.0,143.67,140.68,142.06,8821541
2025-01-13,142.98,145.07,142.31,144.47,10376377
2025-01-14,144.5,144.81,142.86,144.75,8681741
2025-01-15,145.31,146.05,144.26,144.97,7434562
2025-01-16,144.32,148.07,144.06,147.77,8964016
2025-01-17,147.44,148.38,146.61,147.03,10773054
2025-01-21,147.56,148.86,147.05,148.15,11111747
2025-01-22,144.0,145.47,142.11,145.27,16834747
2025-01-23,145.44,147.91,144.8144,146.64,10506361
2025-01-24,146.805,147.631,146.383,146.82,9887682
2025-01-27,148.45,153.45,148.0,152.89,15152314
2025-01-28,152.66,152.97,150.3,150.38,10320613
2025-01-29,150.5,151.88,150.0,151.15,7156421
2025-01-30,151.91,154.14,151.36,152.87,8910983
2025-01-31,152.62,153.18,152.055,152.15,8458715
2025-02-03,152.0,152.465,150.78,151.87,6687487
2025-02-04,151.36,154.18,150.945,153.49,9645289
2025-02-05,153.82,154.73,153.31,154.69,8946957
2025-02-06,154.79,154.8402,153.38,153.51,7418468
2025-02-07,153.53,154.49,152.8,153.12,6204916
2025-02-10,153.61,154.37,152.29,154.24,6936561
2025-02-11,154.11,156.39,153.94,156.13,7554811
2025-02-12,155.27,155.6599,154.27,155.26,7746014
2025-02-13,155.26,158.13,154.79,157.25,10705077
2025-02-14,157.29,157.47,156.06,156.15,6411840
2025-02-18,154.14,155.45,153.24,154.99,9670657
2025-02-19,155.0,158.3,154.75,157.89,7974736
2025-02-20,156.95,159.95,156.95,159.68,7224030
2025-02-21,159.88,163.51,159.28,162.3,12546930
2025-02-24,162.68,164.87,162.05,163.74,10201917
2025-02-25,164.1,166.43,163.94,166.09,12303697
2025-02-26,165.08,165.13,162.555,163.08,11396410
2025-02-27,162.31,163.95,161.73,163.73,8364573
2025-02-28,164.31,165.94,162.7,165.02,12037415
